user_id,date,name_en,name_ro,product_id,product_index
2020,19-11-2015,pastry,Mini patiserie cu telemea,CzDMjyBQlEbKYN6xp90D,105
2366,18-01-2015,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
1407,29-07-2015,coffee,"Lapte Barista UHT pentru cafea 3,5% grăsime",lEJtZCBevJcXWjFBNosO,34
3718,26-02-2015,herbs,Ierburi de Provence,brqvNjeEVzkEqunvI84U,70
2940,21-05-2015,root vegetables,Păstârnac rădăcină,allre8XJw5VOx0Gkq9Mc,123
3048,10-12-2015,pip fruit,Vișine fără sâmburi,3vnv0j4bUpKOiofhqiiI,109
3165,15-06-2015,butter milk,Praline de ciocolată cu lapte cu caramel și unt sărat Pavés,lwxBSLvZiEszHkCTX7ef,16
4306,28-12-2015,pastry,Mini patiserie cu telemea,CzDMjyBQlEbKYN6xp90D,105
4302,05-11-2015,coffee,"Lapte Barista UHT pentru cafea 3,5% grăsime",lEJtZCBevJcXWjFBNosO,34
4516,29-03-2015,pip fruit,Vișine fără sâmburi,3vnv0j4bUpKOiofhqiiI,109
3582,31-03-2015,newspapers,Ulei rafinat de floarea-soarelui de primă presă,q9xnG4msyPGQxxJWG74e,95
1534,10-07-2015,bottled water,Apă minerală naturală plată,UN1Q1WKwu4OH4UsaccIx,12
1844,24-07-2015,chewing gum,Gumă de mestecat cu aromă de căpșuni,f2W1wh4SPiqAA2M4bv1G,26
1218,05-07-2015,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
4482,30-11-2015,yogurt,"Iaurt cu specific grecesc, 2% grăsime",DHpkGQnbvCzrBOf8T9QH,165
2574,11-12-2015,curd,Caș zvântat,3193Ddpsyzr0v4EbSy8f,40
2767,27-01-2015,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
2794,29-09-2015,margarine,Produs tartinabil vegetal Apetit,K1kXQqL9cunkXXM29ipJ,88
4228,26-03-2015,bottled water,Apă minerală naturală plată,UN1Q1WKwu4OH4UsaccIx,12
3062,08-06-2015,margarine,Produs tartinabil vegetal Apetit,K1kXQqL9cunkXXM29ipJ,88
2365,21-06-2015,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
3775,07-07-2015,Instant food products,Supă Ramen instant Miso,7OU7bJqIapW1N1jc2JEA,0
2232,06-05-2015,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
4156,03-08-2015,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
3643,20-09-2015,sliced cheese,Brânză feliată Original 5 felii,zNFBdaAvxfpjfzixk8gG,135
3470,04-10-2015,frozen meals,Aripioare de pui crispy,NCezThiOMm6u0dNu3teR,61
2602,11-12-2015,root vegetables,Păstârnac rădăcină,allre8XJw5VOx0Gkq9Mc,123
4796,10-06-2015,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
3289,09-08-2015,yogurt,"Iaurt cu specific grecesc, 2% grăsime",DHpkGQnbvCzrBOf8T9QH,165
2502,07-02-2015,berries,Amestec fructe de pădure congelate,6bCistihD9ATUvXkZ81n,9
2205,07-03-2015,pastry,Mini patiserie cu telemea,CzDMjyBQlEbKYN6xp90D,105
3201,21-01-2015,specialty chocolate,Specialități crocante de nucă de cocos,jiciCBQr52jePrxnv7jZ,145
2882,25-06-2015,citrus fruit,Iaurt grecesc cu citrice și semințe,TC23pV4aNYBXVhTMtBRZ,30
2757,16-12-2015,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
3679,30-08-2015,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
2380,12-02-2015,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
1825,06-10-2015,domestic eggs,Oua,Q0gViGh7AYUSwt3aDwb9 ,49
2868,18-07-2015,beef,"Mici de porc, vită și oaie",oTDMEOtm4KwL79Jb9khC,8
2709,20-08-2015,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
4585,16-07-2015,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
2634,22-04-2015,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
2032,28-07-2015,meat spreads,"Pateu tartinabil din carne de porc, curcan și ficat de porc",2Lqs71XKrnSW5mkw0UvV,91
2061,27-12-2015,long life bakery product,Broccoli congelat,EoASqFqnMkcpZzsFS2zE,85
2210,13-01-2015,rice,Orez,eE4loA2tQmqT5SCA7c9F,120
2346,05-08-2015,bottled beer,Roșii Proaspete,yoXoEEiBZMSmKUvCPs00,11
4315,26-04-2015,bottled water,Apă minerală naturală plată,UN1Q1WKwu4OH4UsaccIx,12
4166,26-07-2015,butter,Unt Pur 82% grăsime,vEbGWj80oUvr3gZQXCgV,15
3907,25-10-2015,newspapers,Ulei rafinat de floarea-soarelui de primă presă,q9xnG4msyPGQxxJWG74e,95
2706,22-03-2015,detergent,Detergent de vase MaxPower Pomegranate,YyEmUlaMuFojiZ391vpv,45
2855,05-08-2015,frozen dessert,Aluat foietaj,Uf4iADfDkDTVSUcCoBtO,58
2074,10-04-2015,chocolate,Nuci cu cremă de ciocolată,wrbVsKj3P15dKOoBAtU5,28
2840,27-05-2015,canned beer,"Pere jumătăți cu caramel, conservă",gRdzq6QC76SnrbUTSzH9,20
2247,31-05-2015,specialty bar,Sare specială pentru mașina de spălat vase,rUCQA4lZ4rPvOtp2Dfoo,143
4063,14-07-2015,spices,Condimente pentru pui,Ir4RVlWUXskTMe4o2Z9P,148
4780,03-07-2015,beverages,Coca-Cola zero zahăr,czSxbXDpGuO6qunFbyof,10
1081,06-03-2015,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
4843,02-03-2015,dessert,Desert cu alune și caramel Maxi King,nPN75l6nB9UU2l0ym7Zt,44
3246,27-08-2015,canned beer,"Pere jumătăți cu caramel, conservă",gRdzq6QC76SnrbUTSzH9,20
4009,14-07-2015,yogurt,"Iaurt cu specific grecesc, 2% grăsime",DHpkGQnbvCzrBOf8T9QH,165
4579,29-10-2015,curd,Caș zvântat,3193Ddpsyzr0v4EbSy8f,40
3803,06-10-2015,newspapers,Ulei rafinat de floarea-soarelui de primă presă,q9xnG4msyPGQxxJWG74e,95
4108,21-07-2015,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
1664,01-04-2015,curd,Caș zvântat,3193Ddpsyzr0v4EbSy8f,40
4179,06-03-2015,pickled vegetables,Ciuperci murate Nameko,giHYBgzjWoEllhBR46Od,108
4172,18-02-2015,pastry,Mini patiserie cu telemea,CzDMjyBQlEbKYN6xp90D,105
2851,17-02-2015,chewing gum,Gumă de mestecat cu aromă de căpșuni,f2W1wh4SPiqAA2M4bv1G,26
3385,22-06-2015,ice cream,Mini cornete de îngheţată cu aromă de vanilie şi cu bucăţi de ciocolată,TNfWl3GocBONHWlcMBxF,74
1303,08-09-2015,canned fish,Conservă de roșii tocate cu pulpă și busuioc,4mv3Vbg58hCXIfiIt7gh,21
4487,22-01-2015,brown bread,Pâine prăjită cu rozmarin și sare de mare,hB7rv0eqUGkrN2Qrs7pH,14
2392,23-03-2015,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
4218,03-10-2015,specialty fat,Grăsime de Cocos 22%,kBUH5yVyMyGS7Vliw4U3,146
2891,02-07-2015,domestic eggs,Oua,Q0gViGh7AYUSwt3aDwb9 ,49
4474,10-12-2015,sugar,Coca-Cola zero,nQN2zSbkUSRN1qPphjPp,150
4437,28-07-2015,butter milk,Praline de ciocolată cu lapte cu caramel și unt sărat Pavés,lwxBSLvZiEszHkCTX7ef,16
2648,08-11-2015,fruit/vegetable juice,Suc de fructe Mystic Dragon,ZyTYg2zRrGUEHRSyjgW7,64
1081,03-05-2015,bottled beer,Roșii Proaspete,yoXoEEiBZMSmKUvCPs00,11
3071,21-01-2015,domestic eggs,Oua,Q0gViGh7AYUSwt3aDwb9 ,49
3409,20-05-2015,frozen vegetables,Banane,98gr5Kc0PRFkmOpRRPTc,63
2768,01-01-2015,salt,Pufuleți cu sare,eLEblrBu7gFuVrjVn6NO,127
3424,16-08-2015,yogurt,"Iaurt cu specific grecesc, 2% grăsime",DHpkGQnbvCzrBOf8T9QH,165
3090,04-11-2015,berries,Amestec fructe de pădure congelate,6bCistihD9ATUvXkZ81n,9
4585,01-05-2015,brown bread,Pâine prăjită cu rozmarin și sare de mare,hB7rv0eqUGkrN2Qrs7pH,14
4388,20-03-2015,tropical fruit,Înghețată cornet cu aromă de vanilie și sos de fructe tropicale,tX3LYXmJOS6TN2PFMpFO,156
3751,01-01-2015,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
2650,11-05-2015,coffee,"Lapte Barista UHT pentru cafea 3,5% grăsime",lEJtZCBevJcXWjFBNosO,34
2448,08-06-2015,root vegetables,Păstârnac rădăcină,allre8XJw5VOx0Gkq9Mc,123
2652,26-12-2015,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
1385,19-11-2015,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
2960,31-08-2015,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
2736,02-03-2015,processed cheese,Brânză presată negătită Raclette min. 48% grăsime,QgQnSir03bfRl8RMfDWa,115
1768,21-04-2015,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
2002,20-10-2015,frozen vegetables,Banane,98gr5Kc0PRFkmOpRRPTc,63
3046,18-11-2015,margarine,Produs tartinabil vegetal Apetit,K1kXQqL9cunkXXM29ipJ,88
2284,18-03-2015,waffles,Vafe cu miere eco,X1IQfmOnqqvR0rSmyxoM,159
1708,18-09-2015,canned beer,"Pere jumătăți cu caramel, conservă",gRdzq6QC76SnrbUTSzH9,20
1952,23-11-2015,tropical fruit,Înghețată cornet cu aromă de vanilie și sos de fructe tropicale,tX3LYXmJOS6TN2PFMpFO,156
3497,08-09-2015,brown bread,Pâine prăjită cu rozmarin și sare de mare,hB7rv0eqUGkrN2Qrs7pH,14
1479,14-05-2015,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
1237,09-04-2015,white bread,Pâine albă Pave,0V26vrcElHinXLv9WFP7,162
4353,24-08-2015,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
3528,18-08-2015,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
2092,04-09-2015,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
2514,02-11-2015,cake bar,"Tartă sărată (Quiche) Lorraine cu brânză, bacon și ceapă verde",gdi6IWj6JEwHp59lK1ez,17
4790,16-05-2015,dessert,Desert cu alune și caramel Maxi King,nPN75l6nB9UU2l0ym7Zt,44
1948,25-08-2015,dessert,Desert cu alune și caramel Maxi King,nPN75l6nB9UU2l0ym7Zt,44
3581,16-01-2015,yogurt,"Iaurt cu specific grecesc, 2% grăsime",DHpkGQnbvCzrBOf8T9QH,165
4778,26-03-2015,bottled water,Apă minerală naturală plată,UN1Q1WKwu4OH4UsaccIx,12
2601,26-03-2015,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
4678,31-03-2015,cling film/bags,Folie alimentară,KRnQs9gCOoBBAg5AN5vJ,32
3642,24-02-2015,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
2957,19-09-2015,bottled beer,Roșii Proaspete,yoXoEEiBZMSmKUvCPs00,11
4585,28-09-2015,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
3637,10-07-2015,salty snack,Arahide prăjite și sărate 500g,UjVBaPQs2NVdwW6CMIry,128
1353,09-02-2015,salty snack,Arahide prăjite și sărate 500g,UjVBaPQs2NVdwW6CMIry,128
3257,13-02-2015,dog food,"Recompensă pentru câini, os presat carne vită 10cm",ZDC5zb30oy9BPTgwmlmn,48
2524,10-09-2015,dishes,Mini cornete de îngheţată cu aromă de vanilie şi cu bucăţi de ciocolată,lLNZyq6nT0SrX2164kWb,47
2035,23-12-2015,prosecco,Vin spumant alb brut Prosecco Treviso,ueUIiUydQfsC8C4uCgPb,116
3658,26-09-2015,pip fruit,Vișine fără sâmburi,3vnv0j4bUpKOiofhqiiI,109
4308,24-01-2015,detergent,Detergent de vase MaxPower Pomegranate,YyEmUlaMuFojiZ391vpv,45
1305,24-05-2015,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
1011,09-12-2015,herbs,Ierburi de Provence,brqvNjeEVzkEqunvI84U,70
2234,29-07-2015,margarine,Produs tartinabil vegetal Apetit,K1kXQqL9cunkXXM29ipJ,88
3744,08-12-2015,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
2903,08-08-2015,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
3036,12-07-2015,shopping bags,Frunze de Salata Verde,CjvwDMWptxkChqDEpVRk,133
2465,27-12-2015,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
1233,20-03-2015,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
1366,29-05-2015,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
3741,06-08-2015,shopping bags,Frunze de Salata Verde,CjvwDMWptxkChqDEpVRk,133
2230,28-05-2015,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
1206,15-05-2015,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
3690,24-04-2015,cake bar,"Tartă sărată (Quiche) Lorraine cu brânză, bacon și ceapă verde",gdi6IWj6JEwHp59lK1ez,17
3620,18-06-2015,onions,Ceapă verde,8hAyyUXWuxDcJ728naYe,99
4759,20-02-2015,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
3543,11-10-2015,curd,Caș zvântat,3193Ddpsyzr0v4EbSy8f,40
2792,29-07-2015,sliced cheese,Brânză feliată Original 5 felii,zNFBdaAvxfpjfzixk8gG,135
1929,10-07-2015,butter,Unt Pur 82% grăsime,vEbGWj80oUvr3gZQXCgV,15
2433,23-08-2015,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
4941,15-01-2015,pickled vegetables,Ciuperci murate Nameko,giHYBgzjWoEllhBR46Od,108
3547,07-10-2015,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
1290,24-04-2015,margarine,Produs tartinabil vegetal Apetit,K1kXQqL9cunkXXM29ipJ,88
4207,28-08-2015,dessert,Desert cu alune și caramel Maxi King,nPN75l6nB9UU2l0ym7Zt,44
2107,01-03-2015,margarine,Produs tartinabil vegetal Apetit,K1kXQqL9cunkXXM29ipJ,88
3050,11-03-2015,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
3814,21-07-2015,napkins,Șervețele faciale albe,GSI9I6i1LuD8Zj4n04Nd,94
4875,13-09-2015,grapes,Struguri albi fără sâmburi,l8aSXt47nkJeuZ9hjfgM,65
3691,08-08-2015,newspapers,Ulei rafinat de floarea-soarelui de primă presă,q9xnG4msyPGQxxJWG74e,95
2433,14-03-2015,chocolate,Nuci cu cremă de ciocolată,wrbVsKj3P15dKOoBAtU5,28
4757,09-01-2015,dishes,Mini cornete de îngheţată cu aromă de vanilie şi cu bucăţi de ciocolată,lLNZyq6nT0SrX2164kWb,47
1407,29-04-2015,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
4718,12-06-2015,curd,Caș zvântat,3193Ddpsyzr0v4EbSy8f,40
1240,14-04-2015,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
1792,15-08-2015,detergent,Detergent de vase MaxPower Pomegranate,YyEmUlaMuFojiZ391vpv,45
4486,09-11-2015,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
1757,15-06-2015,whipped/sour cream,"Smântână lichidă pentru frișcă, neîndulcită, 32% grăsime",Z8GOX7U0yJxRWUqgvtUy,160
2186,01-07-2015,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
3752,15-04-2015,root vegetables,Păstârnac rădăcină,allre8XJw5VOx0Gkq9Mc,123
3051,29-11-2015,fruit/vegetable juice,Suc de fructe Mystic Dragon,ZyTYg2zRrGUEHRSyjgW7,64
3688,23-10-2015,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
4676,15-01-2015,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
2142,25-06-2015,curd,Caș zvântat,3193Ddpsyzr0v4EbSy8f,40
4939,29-06-2015,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
1806,06-07-2015,root vegetables,Păstârnac rădăcină,allre8XJw5VOx0Gkq9Mc,123
1595,05-10-2015,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
2086,09-03-2015,pastry,Mini patiserie cu telemea,CzDMjyBQlEbKYN6xp90D,105
4251,03-10-2015,yogurt,"Iaurt cu specific grecesc, 2% grăsime",DHpkGQnbvCzrBOf8T9QH,165
2689,30-04-2015,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
2560,26-11-2015,fruit/vegetable juice,Suc de fructe Mystic Dragon,ZyTYg2zRrGUEHRSyjgW7,64
2393,17-04-2015,salty snack,Arahide prăjite și sărate 500g,UjVBaPQs2NVdwW6CMIry,128
1669,19-08-2015,vinegar,Oțet de mere,MR1Gse2kXaCfRluGj3CA,158
3500,21-04-2015,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
1213,03-03-2015,dessert,Desert cu alune și caramel Maxi King,nPN75l6nB9UU2l0ym7Zt,44
4598,18-11-2015,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
1404,03-05-2015,bottled water,Apă minerală naturală plată,UN1Q1WKwu4OH4UsaccIx,12
1758,26-02-2015,yogurt,"Iaurt cu specific grecesc, 2% grăsime",DHpkGQnbvCzrBOf8T9QH,165
1265,07-03-2015,curd,Caș zvântat,3193Ddpsyzr0v4EbSy8f,40
1006,14-06-2015,chocolate,Nuci cu cremă de ciocolată,wrbVsKj3P15dKOoBAtU5,28
2779,17-10-2015,white bread,Pâine albă Pave,0V26vrcElHinXLv9WFP7,162
4457,03-09-2015,pasta,Paste Spaghetti,pPR0m0oEabzjAamIYDVC,104
2532,06-07-2015,root vegetables,Păstârnac rădăcină,allre8XJw5VOx0Gkq9Mc,123
2811,23-02-2015,long life bakery product,Broccoli congelat,EoASqFqnMkcpZzsFS2zE,85
4004,10-05-2015,pastry,Mini patiserie cu telemea,CzDMjyBQlEbKYN6xp90D,105
1737,09-05-2015,instant coffee,Cafea instant,LA9YcBO6N16Ijtz1ti9I,75
3266,25-10-2015,coffee,"Lapte Barista UHT pentru cafea 3,5% grăsime",lEJtZCBevJcXWjFBNosO,34
4981,10-01-2015,brown bread,Pâine prăjită cu rozmarin și sare de mare,hB7rv0eqUGkrN2Qrs7pH,14
1934,06-08-2015,curd,Caș zvântat,3193Ddpsyzr0v4EbSy8f,40
2512,19-01-2015,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
3400,04-03-2015,hard cheese,Brânză Formagia,IBrNqPLffkXE1zDr6BGL,69
4301,01-05-2015,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
2997,30-12-2015,rubbing alcohol,Alcool sanitar 70%,gsfKyHFFSO8u1oqjK6Lu,124
1098,05-08-2015,hard cheese,Brânză Formagia,IBrNqPLffkXE1zDr6BGL,69
2208,30-07-2015,curd,Caș zvântat,3193Ddpsyzr0v4EbSy8f,40
3672,28-05-2015,canned beer,"Pere jumătăți cu caramel, conservă",gRdzq6QC76SnrbUTSzH9,20
3651,24-01-2015,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
3957,15-05-2015,processed cheese,Brânză presată negătită Raclette min. 48% grăsime,QgQnSir03bfRl8RMfDWa,115
2986,11-01-2015,bottled beer,Roșii Proaspete,yoXoEEiBZMSmKUvCPs00,11
4433,25-05-2015,waffles,Vafe cu miere eco,X1IQfmOnqqvR0rSmyxoM,159
4588,30-04-2015,soft cheese,"Brânză moale pentru salată, cuburi",bN5puVDpik4unABL6yK9,139
2622,17-07-2015,pip fruit,Vișine fără sâmburi,3vnv0j4bUpKOiofhqiiI,109
2117,02-05-2015,whipped/sour cream,"Smântână lichidă pentru frișcă, neîndulcită, 32% grăsime",Z8GOX7U0yJxRWUqgvtUy,160
1780,12-07-2015,yogurt,"Iaurt cu specific grecesc, 2% grăsime",DHpkGQnbvCzrBOf8T9QH,165
3819,12-04-2015,packaged fruit/vegetables,Bomboane gumate cu aromă de fructe Goldbears,i3HNuh8tgAbM4NmDbueJ,103
1884,11-12-2015,coffee,"Lapte Barista UHT pentru cafea 3,5% grăsime",lEJtZCBevJcXWjFBNosO,34
2595,23-01-2015,dessert,Desert cu alune și caramel Maxi King,nPN75l6nB9UU2l0ym7Zt,44
3046,31-03-2015,bottled water,Apă minerală naturală plată,UN1Q1WKwu4OH4UsaccIx,12
3228,26-01-2015,whipped/sour cream,"Smântână lichidă pentru frișcă, neîndulcită, 32% grăsime",Z8GOX7U0yJxRWUqgvtUy,160
2251,23-06-2015,napkins,Șervețele faciale albe,GSI9I6i1LuD8Zj4n04Nd,94
2368,11-11-2015,bottled water,Apă minerală naturală plată,UN1Q1WKwu4OH4UsaccIx,12
2573,03-01-2015,hard cheese,Brânză Formagia,IBrNqPLffkXE1zDr6BGL,69
4701,30-04-2015,pasta,Paste Spaghetti,pPR0m0oEabzjAamIYDVC,104
1998,18-05-2015,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
4583,23-02-2015,frozen dessert,Aluat foietaj,Uf4iADfDkDTVSUcCoBtO,58
2043,21-04-2015,bottled water,Apă minerală naturală plată,UN1Q1WKwu4OH4UsaccIx,12
2201,22-05-2015,hygiene articles,Suc de portocale,EU3ai6HbTLlQ2RnrOLdk,73
3522,23-09-2015,whipped/sour cream,"Smântână lichidă pentru frișcă, neîndulcită, 32% grăsime",Z8GOX7U0yJxRWUqgvtUy,160
3922,28-08-2015,napkins,Șervețele faciale albe,GSI9I6i1LuD8Zj4n04Nd,94
2636,11-09-2015,sliced cheese,Brânză feliată Original 5 felii,zNFBdaAvxfpjfzixk8gG,135
1092,27-07-2015,Instant food products,Supă Ramen instant Miso,7OU7bJqIapW1N1jc2JEA,0
2711,13-09-2015,chewing gum,Gumă de mestecat cu aromă de căpșuni,f2W1wh4SPiqAA2M4bv1G,26
3899,22-04-2015,margarine,Produs tartinabil vegetal Apetit,K1kXQqL9cunkXXM29ipJ,88
4372,30-07-2015,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
4576,05-08-2015,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
4953,10-10-2015,napkins,Șervețele faciale albe,GSI9I6i1LuD8Zj4n04Nd,94
4692,27-10-2015,root vegetables,Păstârnac rădăcină,allre8XJw5VOx0Gkq9Mc,123
1170,12-11-2015,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
2625,08-04-2015,yogurt,"Iaurt cu specific grecesc, 2% grăsime",DHpkGQnbvCzrBOf8T9QH,165
2394,30-08-2015,domestic eggs,Oua,Q0gViGh7AYUSwt3aDwb9 ,49
4277,18-02-2015,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
2229,25-10-2015,shopping bags,Frunze de Salata Verde,CjvwDMWptxkChqDEpVRk,133
2944,01-02-2015,yogurt,"Iaurt cu specific grecesc, 2% grăsime",DHpkGQnbvCzrBOf8T9QH,165
2582,06-03-2015,fruit/vegetable juice,Suc de fructe Mystic Dragon,ZyTYg2zRrGUEHRSyjgW7,64
1373,10-05-2015,frozen vegetables,Banane,98gr5Kc0PRFkmOpRRPTc,63
1366,25-10-2015,bottled water,Apă minerală naturală plată,UN1Q1WKwu4OH4UsaccIx,12
3469,10-05-2015,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
4012,16-05-2015,frozen potato products,"Cartofi pai, preprăjiți și congelați 10mm",ZKAYdYEO4jETIG4uBXim,62
2031,26-02-2015,misc. beverages,Kiwi,5ZSmitjFA8TiPqAnNyLK,92
2459,16-09-2015,onions,Ceapă verde,8hAyyUXWuxDcJ728naYe,99
4377,23-02-2015,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
1534,13-08-2015,hygiene articles,Suc de portocale,EU3ai6HbTLlQ2RnrOLdk,73
2051,23-07-2015,ice cream,Mini cornete de îngheţată cu aromă de vanilie şi cu bucăţi de ciocolată,TNfWl3GocBONHWlcMBxF,74
3430,26-01-2015,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
1567,13-03-2015,bottled beer,Roșii Proaspete,yoXoEEiBZMSmKUvCPs00,11
1287,28-08-2015,ice cream,Mini cornete de îngheţată cu aromă de vanilie şi cu bucăţi de ciocolată,TNfWl3GocBONHWlcMBxF,74
4776,08-08-2015,yogurt,"Iaurt cu specific grecesc, 2% grăsime",DHpkGQnbvCzrBOf8T9QH,165
2271,04-08-2015,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
4657,15-08-2015,snack products,Supă de tăiței cu carne de vita,4HqqF033TkCN4hkzD0np,136
2344,14-04-2015,root vegetables,Păstârnac rădăcină,allre8XJw5VOx0Gkq9Mc,123
1482,06-07-2015,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
1278,09-12-2015,butter,Unt Pur 82% grăsime,vEbGWj80oUvr3gZQXCgV,15
4831,13-11-2015,domestic eggs,Oua,Q0gViGh7AYUSwt3aDwb9 ,49
1819,11-11-2015,pasta,Paste Spaghetti,pPR0m0oEabzjAamIYDVC,104
2687,31-07-2015,fruit/vegetable juice,Suc de fructe Mystic Dragon,ZyTYg2zRrGUEHRSyjgW7,64
4468,24-03-2015,curd,Caș zvântat,3193Ddpsyzr0v4EbSy8f,40
4760,02-04-2015,root vegetables,Păstârnac rădăcină,allre8XJw5VOx0Gkq9Mc,123
2310,24-03-2015,frozen meals,Aripioare de pui crispy,NCezThiOMm6u0dNu3teR,61
3924,07-02-2015,bottled water,Apă minerală naturală plată,UN1Q1WKwu4OH4UsaccIx,12
3517,11-12-2015,shopping bags,Frunze de Salata Verde,CjvwDMWptxkChqDEpVRk,133
3164,30-09-2015,hygiene articles,Suc de portocale,EU3ai6HbTLlQ2RnrOLdk,73
3245,17-05-2015,coffee,"Lapte Barista UHT pentru cafea 3,5% grăsime",lEJtZCBevJcXWjFBNosO,34
2629,06-12-2015,frozen dessert,Aluat foietaj,Uf4iADfDkDTVSUcCoBtO,58
